66.799000  0.147671  0.051713 -0.022482 0.000908 0.001572 0.005874  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.142000  0.368846 -0.230695 -0.134620  0.001712  0.016443 -0.002710  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.183000  0.376886 -0.222957 -0.120607  0.000934  0.016016 -0.002551  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.213000  0.368610 -0.234577 -0.125109  0.001103  0.016212 -0.002788  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.247000  0.399177 -0.241760 -0.137127  0.001122  0.016164 -0.002864  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.284000  0.374676 -0.238553 -0.135728  0.000729  0.016137 -0.003056  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.319000  0.346980 -0.247353 -0.127343  0.001017  0.015876 -0.002767  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.351000  0.380587 -0.240166 -0.111886  0.000789  0.016087 -0.002987  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.386000  0.408662 -0.262935 -0.131830  0.000874  0.016003 -0.003164  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.421000  0.397178 -0.244209 -0.108069  0.000371  0.015840 -0.003018  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.491000  0.371980 -0.235676 -0.146360  0.000759  0.015971 -0.003486  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.528000  0.382944 -0.244256 -0.121923  0.000693  0.016324 -0.003431  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.558000  0.414102 -0.245803 -0.143474  0.001057  0.016899 -0.003270  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.593000  0.383017 -0.243995 -0.138908  0.001191  0.016704 -0.003362  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.631000  0.379389 -0.242664 -0.126902  0.001267  0.016683 -0.003319  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.664000  0.385442 -0.242358 -0.117651  0.001219  0.016985 -0.003324  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.695000  0.407932 -0.247573 -0.142093  0.001316  0.017200 -0.003185  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.730000  0.395953 -0.243730 -0.141690  0.001679  0.017182 -0.003378  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.779000  0.382650 -0.233843 -0.137413  0.001552  0.017103 -0.003214  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.825000  0.366408 -0.232347 -0.138796  0.001193  0.016785 -0.003123  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.862000  0.383356 -0.245245 -0.138109  0.001081  0.016992 -0.003552  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
